PATH,LOCATION,TYPE,CLASSIFICATION,FUNCTIONAL STATUS,RELATION TO CANONICAL,VERSION / HEAD,HASH,UNIQUE FUNCTIONALITY,EVIDENCE,RISK,RECOMMENDATION
/Users/lordjef/Desktop/Captura de pantalla 2026-06-23 a la(s) 10.04.24 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-23 a la(s) 10.04.30 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-23 a la(s) 10.04.54 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-23 a la(s) 10.05.23 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-24 a la(s) 5.05.45 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-24 a la(s) 5.05.47 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-24 a la(s) 5.05.48 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-24 a la(s) 5.05.50 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-24 a la(s) 5.05.51 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-24 a la(s) 5.06.04 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-24 a la(s) 5.06.06 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-24 a la(s) 5.06.08 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-24 a la(s) 5.06.10 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-24 a la(s) 5.06.12 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-24 a la(s) 5.06.14 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-24 a la(s) 5.06.59 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-24 a la(s) 5.07.02 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-24 a la(s) 5.07.03 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-25 a la(s) 11.37.54 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-25 a la(s) 11.41.07 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-25 a la(s) 12.19.13 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-25 a la(s) 12.19.35 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-25 a la(s) 12.19.48 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-25 a la(s) 12.19.52 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-25 a la(s) 9.42.18 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-25 a la(s) 9.46.20 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-25 a la(s) 9.46.33 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-25 a la(s) 9.49.53 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-26 a la(s) 5.47.07 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-27 a la(s) 9.00.16 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-29 a la(s) 10.39.13 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-06-29 a la(s) 4.50.35 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-07-01 a la(s) 5.50.22 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-07-01 a la(s) 5.50.34 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-07-01 a la(s) 5.51.00 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-07-03 a la(s) 10.07.14 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-07-03 a la(s) 10.07.34 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-07-07 a la(s) 1.58.52 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-07-07 a la(s) 1.59.03 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-07-07 a la(s) 1.59.13 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-07-10 a la(s) 12.15.43 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-07-11 a la(s) 11.57.36 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-07-11 a la(s) 11.57.39 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-07-11 a la(s) 11.57.44 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-12 a la(s) 8.37.47 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-17 a la(s) 4.19.45 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-18 a la(s) 8.41.57 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-19 a la(s) 7.43.34 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-21 a la(s) 4.01.50 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-22 a la(s) 4.21.37 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-22 a la(s) 4.53.46 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-22 a la(s) 4.53.50 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-25 a la(s) 1.52.41 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-25 a la(s) 2.31.50 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-26 a la(s) 4.45.19 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-26 a la(s) 4.46.50 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-26 a la(s) 4.47.00 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-26 a la(s) 5.57.54 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-26 a la(s) 8.46.18 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-26 a la(s) 8.46.27 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-26 a la(s) 9.21.19 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-26 a la(s) 9.48.00 a.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 2.52.43 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 2.52.54 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 5.55.59 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 7.54.47 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 7.54.51 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 7.54.53 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 7.54.55 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 7.54.58 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 7.55.01 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 7.55.03 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 7.55.05 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 7.55.07 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 7.55.09 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 7.55.11 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 7.55.15 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 8.33.27 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 8.33.38 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 8.34.22 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 8.34.41 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 8.34.48 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 8.34.54 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 9.10.48 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 9.11.32 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 9.12.24 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 9.12.32 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 9.12.49 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 9.13.33 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 9.13.40 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 9.15.35 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 9.16.43 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Desktop/Captura de pantalla 2026-08-27 a la(s) 9.31.40 p.m..png,Desktop,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
